#Xcm		Ycm		Zcm		FXcm		FYcm		FZcm
1.593827e-05	1.174518e-06	3.393436e-06	-5.534342e-15	-2.227996e-15	-2.063843e-15
1.625842e-05	1.149552e-06	3.046172e-06	-7.642696e-15	-3.041196e-15	-2.832277e-15
1.654589e-05	1.126763e-06	2.663223e-06	-9.684840e-15	-2.641836e-15	-3.125825e-15
1.679750e-05	1.114183e-06	2.239787e-06	-1.221556e-14	-3.767712e-15	-3.600362e-15
1.700616e-05	1.105191e-06	1.791325e-06	-1.393496e-14	-3.092034e-15	-3.213216e-15
1.715817e-05	1.122112e-06	1.327647e-06	-1.591259e-14	-4.276192e-15	-3.491117e-15
1.726211e-05	1.140980e-06	8.546353e-07	-1.843518e-14	-3.965034e-15	-2.548400e-15
1.732319e-05	1.143502e-06	4.004200e-07	-1.717961e-14	-4.417456e-15	-1.614837e-15
1.733614e-05	1.150012e-06	-6.168300e-08	-1.971921e-14	-4.100273e-15	-5.424185e-17
1.730130e-05	1.172090e-06	-5.356604e-07	-1.835000e-14	-4.975454e-15	7.624398e-16
1.721820e-05	1.206068e-06	-9.971496e-07	-1.812285e-14	-4.154381e-15	2.121817e-15
1.709855e-05	1.227346e-06	-1.441581e-06	-1.491275e-14	-4.500377e-15	2.439531e-15
1.693591e-05	1.231689e-06	-1.876475e-06	-1.460474e-14	-3.720705e-15	3.292459e-15
1.673290e-05	1.220732e-06	-2.306293e-06	-1.153768e-14	-4.005476e-15	3.215603e-15
1.649093e-05	1.197406e-06	-2.713559e-06	-9.652847e-15	-2.856757e-15	3.038334e-15
1.621287e-05	1.153058e-06	-3.101743e-06	-6.993494e-15	-2.990138e-15	2.505925e-15
1.589152e-05	1.120456e-06	-3.463998e-06	-4.633573e-15	-1.797816e-15	1.575677e-15
1.550256e-05	1.136186e-06	-3.796065e-06	-3.372330e-15	-2.436153e-15	1.312149e-15
1.507971e-05	1.152621e-06	-4.091136e-06	-1.907851e-15	-1.637744e-15	6.138293e-16
1.465628e-05	1.210803e-06	-4.308809e-06	-9.701828e-16	-1.837017e-15	1.207868e-15
1.424037e-05	1.285376e-06	-4.469501e-06	-3.832063e-16	-1.394667e-15	1.043962e-15
